classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,364,ArticleRegistrationCommandService,PersistVenueMetricAsync,type,tesisproject.backend.Data.Articles.Entities.VenueMetric,VenueMetric
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,378,ArticleRegistrationCommandService,AddDynamicValues,type,tesisproject.backend.Data.Articles.Entities.Article,Article
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,382,ArticleRegistrationCommandService,AddDynamicValues,type,tesisproject.backend.Data.Articles.Entities.DynamicFieldValue,DynamicFieldValue
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,445,ArticleRegistrationCommandService,ToArticlePhysicalValidationValue,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,488,ArticleRegistrationCommandService,ToParticipantPhysicalValidationValue,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,509,ArticleRegistrationCommandService,HasArticlePhysicalValue,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,542,ArticleRegistrationCommandService,HasParticipantPhysicalValue,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,563,ArticleRegistrationCommandService,HasVenueValue,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,579,ArticleRegistrationCommandService,IsVenueValidationField,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,589,ArticleRegistrationCommandService,ResolveArticleValidationKey,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,625,ArticleRegistrationCommandService,IsSameField,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,2,(file),(namespace/import),namespace,tesisproject.backend.Data.Articles,using tesisproject.backend.Data.Articles;
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,3,(file),(namespace/import),namespace,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,12,RegistrationMatrixService,_db,type,tesisproject.backend.Data.Articles.ArticlesDbContext,ArticlesDbContext
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,14,RegistrationMatrixService,RegistrationMatrixService,type,tesisproject.backend.Data.Articles.ArticlesDbContext,ArticlesDbContext
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,18,RegistrationMatrixService,GetMatricesAsync,type,System.Linq.IQueryable<tesisproject.backend.Data.Articles.Entities.RegistrationMatrix>,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,44,RegistrationMatrixService,GetMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,53,RegistrationMatrixService,CreateMatrixAsync,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry>,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,57,RegistrationMatrixService,CreateMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,57,RegistrationMatrixService,CreateMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,RegistrationMatrix
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,68,RegistrationMatrixService,CreateMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,70,RegistrationMatrixService,CreateMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixColumn,RegistrationMatrixColumn
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,86,RegistrationMatrixService,AddRowAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,90,RegistrationMatrixService,AddRowAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,RegistrationMatrixRow
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,103,RegistrationMatrixService,UpdateCellAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,109,RegistrationMatrixService,UpdateCellAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,113,RegistrationMatrixService,UpdateCellAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,116,RegistrationMatrixService,UpdateCellAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell,RegistrationMatrixCell
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,136,RegistrationMatrixService,DeleteMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,149,RegistrationMatrixService,SubmitToStagingAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,159,RegistrationMatrixService,LoadEligibleFieldsAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry>>,Task<List<FieldCatalogEntry>>
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,159,RegistrationMatrixService,LoadEligibleFieldsAsync,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry>,List<FieldCatalogEntry>
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,159,RegistrationMatrixService,LoadEligibleFieldsAsync,type,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,FieldCatalogEntry
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,163,RegistrationMatrixService,LoadEligibleFieldsAsync,type,System.Collections.Generic.List<tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry>,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,171,RegistrationMatrixService,FindMatrixAsync,type,System.Threading.Tasks.Task<tesisproject.backend.Data.Articles.Entities.RegistrationMatrix?>,Task<RegistrationMatrix?>
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,171,RegistrationMatrixService,FindMatrixAsync,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,RegistrationMatrix
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,173,RegistrationMatrixService,FindMatrixAsync,type,System.Linq.IQueryable<tesisproject.backend.Data.Articles.Entities.RegistrationMatrix>,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,178,RegistrationMatrixService,FindMatrixAsync,type,System.Linq.IQueryable<tesisproject.backend.Data.Articles.Entities.RegistrationMatrix>,var
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,182,RegistrationMatrixService,ApplyOwnership,type,System.Linq.IQueryable<tesisproject.backend.Data.Articles.Entities.RegistrationMatrix>,IQueryable<RegistrationMatrix>
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,182,RegistrationMatrixService,ApplyOwnership,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,RegistrationMatrix
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,182,RegistrationMatrixService,ApplyOwnership,type,System.Linq.IQueryable<tesisproject.backend.Data.Articles.Entities.RegistrationMatrix>,IQueryable<RegistrationMatrix>
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,182,RegistrationMatrixService,ApplyOwnership,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,RegistrationMatrix
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,189,RegistrationMatrixService,MapDetail,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,RegistrationMatrix
MANUAL,P1,Articles,"El contrato pertenece al agregado Articles legacy o depende de sus participantes, campos y borrados.",Migrar Product + Article y consultas/proyecciones conjuntamente; revisar Title/ProjectId/IsProjectResult y borrado con NoAction. Catálogos aislados quedan bloqueados por ese contrato.,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,226,RegistrationMatrixService,IsDraft,type,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,RegistrationMatrix
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Controllers/ArticlesConfigurationController.cs,756,ArticlesConfigurationController,ReadCatalogItemsAsync,property,tesisproject.backend.Data.Articles.Entities.Faculty.FacultyId,FacultyId
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Controllers/ArticlesConfigurationController.cs,786,ArticlesCatalogsController,GetAdminCatalog,property,tesisproject.backend.Data.Articles.Entities.Faculty.FacultyId,FacultyId
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Controllers/ArticlesConfigurationController.cs,786,ArticlesCatalogsController,GetAdminCatalog,property,tesisproject.backend.Data.Articles.Entities.Faculty.Code,Code
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/ArticleReadRepository.cs,88,ArticleReadRepository,ApplyFilters,property,tesisproject.backend.Data.Articles.Entities.Article.FacultyId,FacultyId
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,8,FacultyScopeFacultyRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.FacultyScopeFaculty>,GenericRepository<FacultyScopeFaculty>
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,8,FacultyScopeFacultyRepository,(namespace/import),type,tesisproject.shared.Entities.Core.FacultyScopeFaculty,FacultyScopeFaculty
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,10,FacultyScopeFacultyRepository,FacultyScopeFacultyRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,12,FacultyScopeFacultyRepository,GetByScopeIdAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.FacultyScopeFaculty>>,Task<List<FacultyScopeFaculty>>
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,12,FacultyScopeFacultyRepository,GetByScopeIdAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.FacultyScopeFaculty>,List<FacultyScopeFaculty>
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,12,FacultyScopeFacultyRepository,GetByScopeIdAsync,type,tesisproject.shared.Entities.Core.FacultyScopeFaculty,FacultyScopeFaculty
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,18,FacultyScopeFacultyRepository,QueryByScopeId,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.FacultyScopeFaculty>,IQueryable<FacultyScopeFaculty>
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,18,FacultyScopeFacultyRepository,QueryByScopeId,type,tesisproject.shared.Entities.Core.FacultyScopeFaculty,FacultyScopeFaculty
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,23,FacultyScopeFacultyRepository,QueryByScopeId,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.FacultyScopeFaculty>,IQueryable<FacultyScopeFaculty>
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,23,FacultyScopeFacultyRepository,QueryByScopeId,type,tesisproject.shared.Entities.Core.FacultyScopeFaculty,FacultyScopeFaculty
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,23,FacultyScopeFacultyRepository,QueryByScopeId,type,tesisproject.shared.Entities.Core.FacultyScopeFaculty,FacultyScopeFaculty
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Repositories/Implementations/FacultyScopeRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
